Date,counts,name
2024-02-04,3.0,Rennes Rue d'Isly V1
2024-02-04,25.0,Rennes Rue d'Isly V1
2024-02-04,51.0,Rennes Rue d'Isly V1
2024-02-04,52.0,Rennes Rue d'Isly V1
2024-02-04,50.0,Rennes Rue d'Isly V1
2024-02-05,36.0,Rennes Rue d'Isly V1
2024-02-05,79.0,Rennes Rue d'Isly V1
2024-02-05,61.0,Rennes Rue d'Isly V1
2024-02-06,2.0,Rennes Rue d'Isly V1
2024-02-06,2.0,Rennes Rue d'Isly V1
2024-02-06,2.0,Rennes Rue d'Isly V1
2024-02-06,96.0,Rennes Rue d'Isly V1
2024-02-06,61.0,Rennes Rue d'Isly V1
2024-02-06,58.0,Rennes Rue d'Isly V1
2024-02-06,118.0,Rennes Rue d'Isly V1
2024-02-07,11.0,Rennes Rue d'Isly V1
2024-02-07,5.0,Rennes Rue d'Isly V1
2024-02-07,45.0,Rennes Rue d'Isly V1
2024-02-07,57.0,Rennes Rue d'Isly V1
2024-02-07,64.0,Rennes Rue d'Isly V1
2024-02-07,116.0,Rennes Rue d'Isly V1
2024-02-07,112.0,Rennes Rue d'Isly V1
2024-02-07,86.0,Rennes Rue d'Isly V1
2024-02-07,46.0,Rennes Rue d'Isly V1
2024-02-07,12.0,Rennes Rue d'Isly V1
2024-02-08,72.0,Rennes Rue d'Isly V1
2024-02-08,44.0,Rennes Rue d'Isly V1
2024-02-08,33.0,Rennes Rue d'Isly V1
2024-02-08,97.0,Rennes Rue d'Isly V1
2024-02-08,76.0,Rennes Rue d'Isly V1
2024-02-08,53.0,Rennes Rue d'Isly V1
2024-02-09,5.0,Rennes Rue d'Isly V1
2024-02-09,4.0,Rennes Rue d'Isly V1
2024-02-09,18.0,Rennes Rue d'Isly V1
2024-02-09,46.0,Rennes Rue d'Isly V1
2024-02-09,51.0,Rennes Rue d'Isly V1
2024-02-10,26.0,Rennes Rue d'Isly V1
2024-02-10,15.0,Rennes Rue d'Isly V1
2024-02-10,85.0,Rennes Rue d'Isly V1
2024-02-10,70.0,Rennes Rue d'Isly V1
2024-02-10,90.0,Rennes Rue d'Isly V1
2024-02-10,24.0,Rennes Rue d'Isly V1
2024-02-11,7.0,Rennes Rue d'Isly V1
2024-02-11,3.0,Rennes Rue d'Isly V1
2024-02-11,54.0,Rennes Rue d'Isly V1
2024-02-11,50.0,Rennes Rue d'Isly V1
2024-02-12,54.0,Rennes Rue d'Isly V1
2024-02-12,78.0,Rennes Rue d'Isly V1
2024-02-13,66.0,Rennes Rue d'Isly V1
2024-02-13,81.0,Rennes Rue d'Isly V1
2024-02-13,75.0,Rennes Rue d'Isly V1
2024-02-13,119.0,Rennes Rue d'Isly V1
2024-02-13,47.0,Rennes Rue d'Isly V1
2024-02-14,12.0,Rennes Rue d'Isly V1
2024-02-14,20.0,Rennes Rue d'Isly V1
2024-02-14,55.0,Rennes Rue d'Isly V1
2024-02-14,83.0,Rennes Rue d'Isly V1
2024-02-14,91.0,Rennes Rue d'Isly V1
2024-02-14,62.0,Rennes Rue d'Isly V1
2024-02-14,33.0,Rennes Rue d'Isly V1
2024-02-15,113.0,Rennes Rue d'Isly V1
2024-02-15,56.0,Rennes Rue d'Isly V1
2024-02-15,52.0,Rennes Rue d'Isly V1
2024-02-15,71.0,Rennes Rue d'Isly V1
2024-02-16,6.0,Rennes Rue d'Isly V1
2024-02-16,3.0,Rennes Rue d'Isly V1
2024-02-16,3.0,Rennes Rue d'Isly V1
2024-02-16,18.0,Rennes Rue d'Isly V1
2024-02-16,49.0,Rennes Rue d'Isly V1
2024-02-16,75.0,Rennes Rue d'Isly V1
2024-02-16,101.0,Rennes Rue d'Isly V1
2024-02-17,11.0,Rennes Rue d'Isly V1
2024-02-17,84.0,Rennes Rue d'Isly V1
2024-02-17,84.0,Rennes Rue d'Isly V1
2024-02-17,99.0,Rennes Rue d'Isly V1
2024-02-17,61.0,Rennes Rue d'Isly V1
2024-02-17,53.0,Rennes Rue d'Isly V1
2024-02-18,8.0,Rennes Rue d'Isly V1
2024-02-18,20.0,Rennes Rue d'Isly V1
2024-02-18,38.0,Rennes Rue d'Isly V1
2024-02-18,14.0,Rennes Rue d'Isly V1
2024-02-19,32.0,Rennes Rue d'Isly V1
2024-02-19,48.0,Rennes Rue d'Isly V1
2024-02-19,89.0,Rennes Rue d'Isly V1
2024-02-20,3.0,Rennes Rue d'Isly V1
2024-02-20,2.0,Rennes Rue d'Isly V1
2024-02-20,28.0,Rennes Rue d'Isly V1
2024-02-20,56.0,Rennes Rue d'Isly V1
2024-02-21,4.0,Rennes Rue d'Isly V1
2024-02-21,0.0,Rennes Rue d'Isly V1
2024-02-21,2.0,Rennes Rue d'Isly V1
2024-02-21,1.0,Rennes Rue d'Isly V1
2024-02-21,17.0,Rennes Rue d'Isly V1
2024-02-21,40.0,Rennes Rue d'Isly V1
2024-02-21,52.0,Rennes Rue d'Isly V1
2024-02-21,96.0,Rennes Rue d'Isly V1
2024-02-22,92.0,Rennes Rue d'Isly V1
2024-02-22,29.0,Rennes Rue d'Isly V1
2024-02-22,73.0,Rennes Rue d'Isly V1
2024-02-22,75.0,Rennes Rue d'Isly V1
2024-02-22,89.0,Rennes Rue d'Isly V1
2024-02-23,8.0,Rennes Rue d'Isly V1
2024-02-23,89.0,Rennes Rue d'Isly V1
2024-02-23,85.0,Rennes Rue d'Isly V1
2024-02-23,64.0,Rennes Rue d'Isly V1
2024-02-23,84.0,Rennes Rue d'Isly V1
2024-02-23,80.0,Rennes Rue d'Isly V1
2024-02-23,54.0,Rennes Rue d'Isly V1
2024-02-23,36.0,Rennes Rue d'Isly V1
2024-02-24,18.0,Rennes Rue d'Isly V1
2024-02-24,6.0,Rennes Rue d'Isly V1
2024-02-24,6.0,Rennes Rue d'Isly V1
2024-02-24,33.0,Rennes Rue d'Isly V1
2024-02-24,37.0,Rennes Rue d'Isly V1
2024-02-24,49.0,Rennes Rue d'Isly V1
2024-02-24,55.0,Rennes Rue d'Isly V1
2024-02-24,47.0,Rennes Rue d'Isly V1
2024-02-24,18.0,Rennes Rue d'Isly V1
2024-02-25,8.0,Rennes Rue d'Isly V1
2024-02-25,31.0,Rennes Rue d'Isly V1
2024-02-25,31.0,Rennes Rue d'Isly V1
2024-02-25,31.0,Rennes Rue d'Isly V1
2024-02-25,35.0,Rennes Rue d'Isly V1
2024-02-26,2.0,Rennes Rue d'Isly V1
2024-02-26,26.0,Rennes Rue d'Isly V1
2024-02-26,43.0,Rennes Rue d'Isly V1
2024-02-27,19.0,Rennes Rue d'Isly V1
2024-02-27,84.0,Rennes Rue d'Isly V1
2024-02-27,67.0,Rennes Rue d'Isly V1
2024-02-27,112.0,Rennes Rue d'Isly V1
2024-02-27,60.0,Rennes Rue d'Isly V1
2024-02-27,26.0,Rennes Rue d'Isly V1
2024-02-28,6.0,Rennes Rue d'Isly V1
2024-02-28,11.0,Rennes Rue d'Isly V1
2024-02-28,67.0,Rennes Rue d'Isly V1
2024-02-28,36.0,Rennes Rue d'Isly V1
2024-02-28,73.0,Rennes Rue d'Isly V1
2024-02-28,30.0,Rennes Rue d'Isly V1
2024-02-28,14.0,Rennes Rue d'Isly V1
2024-02-29,4.0,Rennes Rue d'Isly V1
2024-02-29,1.0,Rennes Rue d'Isly V1
2024-02-29,33.0,Rennes Rue d'Isly V1
2024-02-29,43.0,Rennes Rue d'Isly V1
2024-02-29,71.0,Rennes Rue d'Isly V1
2024-02-29,39.0,Rennes Rue d'Isly V1
2024-02-29,83.0,Rennes Rue d'Isly V1
2024-03-01,4.0,Rennes Rue d'Isly V1
2024-03-01,0.0,Rennes Rue d'Isly V1
2024-03-01,8.0,Rennes Rue d'Isly V1
2024-03-01,71.0,Rennes Rue d'Isly V1
2024-03-01,69.0,Rennes Rue d'Isly V1
2024-03-01,78.0,Rennes Rue d'Isly V1
2024-03-01,68.0,Rennes Rue d'Isly V1
2024-03-02,13.0,Rennes Rue d'Isly V1
2024-03-02,34.0,Rennes Rue d'Isly V1
2024-03-03,7.0,Rennes Rue d'Isly V1
2024-03-03,12.0,Rennes Rue d'Isly V1
2024-03-03,21.0,Rennes Rue d'Isly V1
2024-03-03,31.0,Rennes Rue d'Isly V1
2024-03-03,42.0,Rennes Rue d'Isly V1
2024-03-03,73.0,Rennes Rue d'Isly V1
2024-03-04,4.0,Rennes Rue d'Isly V1
2024-03-04,73.0,Rennes Rue d'Isly V1
2024-03-04,30.0,Rennes Rue d'Isly V1
2024-03-04,95.0,Rennes Rue d'Isly V1
2024-03-04,34.0,Rennes Rue d'Isly V1
2024-03-05,74.0,Rennes Rue d'Isly V1
2024-03-05,23.0,Rennes Rue d'Isly V1
2024-03-05,61.0,Rennes Rue d'Isly V1
2024-03-05,91.0,Rennes Rue d'Isly V1
2024-03-05,10.0,Rennes Rue d'Isly V1
2024-03-06,60.0,Rennes Rue d'Isly V1
2024-03-06,58.0,Rennes Rue d'Isly V1
2024-03-06,38.0,Rennes Rue d'Isly V1
2024-03-06,49.0,Rennes Rue d'Isly V1
2024-03-06,25.0,Rennes Rue d'Isly V1
2024-03-07,1.0,Rennes Rue d'Isly V1
2024-03-07,52.0,Rennes Rue d'Isly V1
2024-03-07,63.0,Rennes Rue d'Isly V1
2024-03-08,56.0,Rennes Rue d'Isly V1
2024-03-08,88.0,Rennes Rue d'Isly V1
2024-03-08,36.0,Rennes Rue d'Isly V1
2024-03-09,1.0,Rennes Rue d'Isly V1
2024-03-09,22.0,Rennes Rue d'Isly V1
2024-03-09,39.0,Rennes Rue d'Isly V1
2024-03-10,6.0,Rennes Rue d'Isly V1
2024-03-10,2.0,Rennes Rue d'Isly V1
2024-03-10,3.0,Rennes Rue d'Isly V1
2024-03-10,14.0,Rennes Rue d'Isly V1
2024-03-10,20.0,Rennes Rue d'Isly V1
2024-03-10,45.0,Rennes Rue d'Isly V1
2024-03-10,45.0,Rennes Rue d'Isly V1
2024-03-10,64.0,Rennes Rue d'Isly V1
2024-03-11,0.0,Rennes Rue d'Isly V1
2024-03-11,21.0,Rennes Rue d'Isly V1
2024-03-11,93.0,Rennes Rue d'Isly V1
2024-03-11,65.0,Rennes Rue d'Isly V1
2024-03-11,18.0,Rennes Rue d'Isly V1
2024-03-12,21.0,Rennes Rue d'Isly V1
2024-03-12,80.0,Rennes Rue d'Isly V1
2024-03-12,114.0,Rennes Rue d'Isly V1
2024-03-12,56.0,Rennes Rue d'Isly V1
2024-03-12,32.0,Rennes Rue d'Isly V1
2024-03-13,1.0,Rennes Rue d'Isly V1
2024-03-13,66.0,Rennes Rue d'Isly V1
2024-03-13,68.0,Rennes Rue d'Isly V1
2024-03-13,108.0,Rennes Rue d'Isly V1
2024-03-13,51.0,Rennes Rue d'Isly V1
2024-03-14,7.0,Rennes Rue d'Isly V1
2024-03-14,6.0,Rennes Rue d'Isly V1
2024-03-14,2.0,Rennes Rue d'Isly V1
2024-03-14,22.0,Rennes Rue d'Isly V1
2024-03-14,88.0,Rennes Rue d'Isly V1
2024-03-14,63.0,Rennes Rue d'Isly V1
2024-03-14,93.0,Rennes Rue d'Isly V1
2024-03-14,66.0,Rennes Rue d'Isly V1
2024-03-15,24.0,Rennes Rue d'Isly V1
2024-03-15,56.0,Rennes Rue d'Isly V1
2024-03-15,64.0,Rennes Rue d'Isly V1
2024-03-16,37.0,Rennes Rue d'Isly V1
2024-03-16,72.0,Rennes Rue d'Isly V1
2024-03-17,18.0,Rennes Rue d'Isly V1
2024-03-17,33.0,Rennes Rue d'Isly V1
2024-03-17,56.0,Rennes Rue d'Isly V1
2024-03-17,37.0,Rennes Rue d'Isly V1
2024-03-17,27.0,Rennes Rue d'Isly V1
2024-03-17,7.0,Rennes Rue d'Isly V1
2024-03-18,3.0,Rennes Rue d'Isly V1
2024-03-18,26.0,Rennes Rue d'Isly V1
2024-03-18,61.0,Rennes Rue d'Isly V1
2024-03-18,35.0,Rennes Rue d'Isly V1
2024-03-19,18.0,Rennes Rue d'Isly V1
2024-03-19,98.0,Rennes Rue d'Isly V1
2024-03-19,132.0,Rennes Rue d'Isly V1
2024-03-19,119.0,Rennes Rue d'Isly V1
2024-03-20,2.0,Rennes Rue d'Isly V1
2024-03-20,39.0,Rennes Rue d'Isly V1
2024-03-20,89.0,Rennes Rue d'Isly V1
2024-03-20,134.0,Rennes Rue d'Isly V1
2024-03-20,65.0,Rennes Rue d'Isly V1
2024-03-20,18.0,Rennes Rue d'Isly V1
2024-03-21,95.0,Rennes Rue d'Isly V1
2024-03-21,56.0,Rennes Rue d'Isly V1
2024-03-22,18.0,Rennes Rue d'Isly V1
2024-03-22,104.0,Rennes Rue d'Isly V1
2024-03-22,51.0,Rennes Rue d'Isly V1
2024-03-22,88.0,Rennes Rue d'Isly V1
2024-03-22,98.0,Rennes Rue d'Isly V1
2024-03-22,30.0,Rennes Rue d'Isly V1
2024-03-22,26.0,Rennes Rue d'Isly V1
2024-03-23,4.0,Rennes Rue d'Isly V1
2024-03-23,4.0,Rennes Rue d'Isly V1
2024-03-23,49.0,Rennes Rue d'Isly V1
2024-03-23,39.0,Rennes Rue d'Isly V1
2024-03-23,87.0,Rennes Rue d'Isly V1
2024-03-23,53.0,Rennes Rue d'Isly V1
2024-03-23,66.0,Rennes Rue d'Isly V1
2024-03-23,39.0,Rennes Rue d'Isly V1
2024-03-23,27.0,Rennes Rue d'Isly V1
2024-03-24,20.0,Rennes Rue d'Isly V1
2024-03-24,3.0,Rennes Rue d'Isly V1
2024-03-24,16.0,Rennes Rue d'Isly V1
2024-03-24,22.0,Rennes Rue d'Isly V1
2024-03-24,26.0,Rennes Rue d'Isly V1
2024-03-24,52.0,Rennes Rue d'Isly V1
2024-03-24,51.0,Rennes Rue d'Isly V1
2024-03-25,3.0,Rennes Rue d'Isly V1
2024-03-25,1.0,Rennes Rue d'Isly V1
2024-03-25,3.0,Rennes Rue d'Isly V1
2024-03-25,103.0,Rennes Rue d'Isly V1
2024-03-25,48.0,Rennes Rue d'Isly V1
2024-03-25,64.0,Rennes Rue d'Isly V1
2024-03-25,127.0,Rennes Rue d'Isly V1
2024-03-25,43.0,Rennes Rue d'Isly V1
2024-03-26,0.0,Rennes Rue d'Isly V1
2024-03-26,28.0,Rennes Rue d'Isly V1
2024-03-26,64.0,Rennes Rue d'Isly V1
2024-03-26,47.0,Rennes Rue d'Isly V1
2024-03-26,64.0,Rennes Rue d'Isly V1
2024-03-26,73.0,Rennes Rue d'Isly V1
2024-03-26,137.0,Rennes Rue d'Isly V1
2024-03-26,16.0,Rennes Rue d'Isly V1
2024-03-27,5.0,Rennes Rue d'Isly V1
2024-03-27,0.0,Rennes Rue d'Isly V1
2024-03-27,59.0,Rennes Rue d'Isly V1
2024-03-27,51.0,Rennes Rue d'Isly V1
2024-03-27,121.0,Rennes Rue d'Isly V1
2024-03-28,46.0,Rennes Rue d'Isly V1
2024-03-28,65.0,Rennes Rue d'Isly V1
2024-03-28,55.0,Rennes Rue d'Isly V1
2024-03-28,77.0,Rennes Rue d'Isly V1
2024-03-28,27.0,Rennes Rue d'Isly V1
2024-03-29,6.0,Rennes Rue d'Isly V1
2024-03-29,72.0,Rennes Rue d'Isly V1
2024-03-29,78.0,Rennes Rue d'Isly V1
2024-03-29,62.0,Rennes Rue d'Isly V1
2024-03-29,38.0,Rennes Rue d'Isly V1
2024-03-30,56.0,Rennes Rue d'Isly V1
2024-03-30,66.0,Rennes Rue d'Isly V1
2024-03-30,71.0,Rennes Rue d'Isly V1
2024-03-30,34.0,Rennes Rue d'Isly V1
2024-03-31,4.0,Rennes Rue d'Isly V1
2024-03-31,9.0,Rennes Rue d'Isly V1
2024-03-31,34.0,Rennes Rue d'Isly V1
2024-03-31,24.0,Rennes Rue d'Isly V1
2024-03-31,20.0,Rennes Rue d'Isly V1
2024-04-01,5.0,Rennes Rue d'Isly V1
2024-04-01,36.0,Rennes Rue d'Isly V1
2024-04-01,43.0,Rennes Rue d'Isly V1
2024-04-02,52.0,Rennes Rue d'Isly V1
2024-04-02,7.0,Rennes Rue d'Isly V1
2024-04-03,1.0,Rennes Rue d'Isly V1
2024-04-03,80.0,Rennes Rue d'Isly V1
2024-04-03,67.0,Rennes Rue d'Isly V1
2024-04-03,38.0,Rennes Rue d'Isly V1
2024-04-03,69.0,Rennes Rue d'Isly V1
2024-04-03,58.0,Rennes Rue d'Isly V1
2024-04-03,74.0,Rennes Rue d'Isly V1
2024-04-03,51.0,Rennes Rue d'Isly V1
2024-04-04,7.0,Rennes Rue d'Isly V1
2024-04-04,41.0,Rennes Rue d'Isly V1
2024-04-04,81.0,Rennes Rue d'Isly V1
2024-04-04,41.0,Rennes Rue d'Isly V1
2024-04-05,3.0,Rennes Rue d'Isly V1
2024-04-05,79.0,Rennes Rue d'Isly V1
2024-04-05,91.0,Rennes Rue d'Isly V1
2024-04-05,69.0,Rennes Rue d'Isly V1
2024-04-05,120.0,Rennes Rue d'Isly V1
2024-04-05,72.0,Rennes Rue d'Isly V1
2024-04-05,33.0,Rennes Rue d'Isly V1
2024-04-06,14.0,Rennes Rue d'Isly V1
2024-04-06,30.0,Rennes Rue d'Isly V1
2024-04-06,58.0,Rennes Rue d'Isly V1
2024-04-06,81.0,Rennes Rue d'Isly V1
2024-04-06,86.0,Rennes Rue d'Isly V1
2024-04-06,34.0,Rennes Rue d'Isly V1
2024-04-07,6.0,Rennes Rue d'Isly V1
2024-04-07,61.0,Rennes Rue d'Isly V1
2024-04-07,56.0,Rennes Rue d'Isly V1
2024-04-07,64.0,Rennes Rue d'Isly V1
2024-04-07,26.0,Rennes Rue d'Isly V1
2024-04-08,8.0,Rennes Rue d'Isly V1
2024-04-08,18.0,Rennes Rue d'Isly V1
2024-04-08,59.0,Rennes Rue d'Isly V1
2024-04-08,40.0,Rennes Rue d'Isly V1
2024-04-08,48.0,Rennes Rue d'Isly V1
2024-04-09,0.0,Rennes Rue d'Isly V1
2024-04-09,78.0,Rennes Rue d'Isly V1
2024-04-09,46.0,Rennes Rue d'Isly V1
2024-04-09,18.0,Rennes Rue d'Isly V1
2024-04-10,6.0,Rennes Rue d'Isly V1
2024-04-10,100.0,Rennes Rue d'Isly V1
2024-04-10,34.0,Rennes Rue d'Isly V1
2024-04-10,69.0,Rennes Rue d'Isly V1
2024-04-10,75.0,Rennes Rue d'Isly V1
2024-04-10,60.0,Rennes Rue d'Isly V1
2024-04-10,120.0,Rennes Rue d'Isly V1
2024-04-10,62.0,Rennes Rue d'Isly V1
2024-04-10,35.0,Rennes Rue d'Isly V1
2024-04-11,106.0,Rennes Rue d'Isly V1
2024-04-11,44.0,Rennes Rue d'Isly V1
2024-04-11,75.0,Rennes Rue d'Isly V1
2024-04-11,104.0,Rennes Rue d'Isly V1
2024-04-12,4.0,Rennes Rue d'Isly V1
2024-04-12,54.0,Rennes Rue d'Isly V1
2024-04-12,70.0,Rennes Rue d'Isly V1
2024-04-12,112.0,Rennes Rue d'Isly V1
2024-04-12,34.0,Rennes Rue d'Isly V1
2024-04-13,1.0,Rennes Rue d'Isly V1
2024-04-13,14.0,Rennes Rue d'Isly V1
2024-04-13,43.0,Rennes Rue d'Isly V1
2024-04-13,106.0,Rennes Rue d'Isly V1
2024-04-13,85.0,Rennes Rue d'Isly V1
2024-04-13,81.0,Rennes Rue d'Isly V1
2024-04-13,83.0,Rennes Rue d'Isly V1
2024-04-13,60.0,Rennes Rue d'Isly V1
2024-04-14,1.0,Rennes Rue d'Isly V1
2024-04-14,53.0,Rennes Rue d'Isly V1
